-LSB- 3:1 7:1 87:1 501:1 845:1 848:1
there 83:1 124:1 973:1 1359:1 1362:1 20432:1
s 68:1 81:1 1360:1 1363:1 2834:1 20430:1
no 26:1 66:1 82:1 2129:1 2832:1 20431:1
evidence 24:1 67:1 113:1 116:1 2127:1 2833:1
to 25:1 111:1 114:1 611:1 2128:1 4406:1
support 68:1 112:1 115:1 515:1 609:1 4404:1
that 62:1 66:1 513:1 610:1 4405:1
. 4:1 8:1 60:1 67:1 514:1
This 3:1 7:1 11:1 66:1 152:1 2139:1 2441:1
many 67:1 104:1 150:1 2140:1 2439:1 9758:1
times 83:1 102:1 151:1 2440:1 4730:1 9756:1
occurs 81:1 103:1 125:1 236:1 4728:1 9757:1
in 82:1 123:1 152:1 234:1 4729:1 7544:1
national 10:1 104:1 124:1 150:1 235:1 7542:1
contexts 2:1 102:1 125:1 151:1 3122:1 7543:1
because 9:1 103:1 123:1 1361:1 1364:1 3120:1
there 124:1 671:1 1052:1 1359:1 1362:1 3121:1
are 10:1 104:1 669:1 1050:1 1360:1 1363:1
rules 2:1 102:1 134:1 197:1 670:1 1051:1
or 9:1 10:1 103:1 104:1 132:1 195:1
laws 2:1 102:1 133:1 196:1 821:1 824:1
which 9:1 103:1 671:1 819:1 822:1 8123:1
require 669:1 820:1 823:1 848:1 1403:1 8121:1
them 113:1 116:1 670:1 846:1 1401:1 8122:1
to 10:1 111:1 114:1 611:1 847:1 1402:1
judge 2:1 112:1 115:1 125:1 609:1 770:1
on 9:1 68:1 123:1 173:1 610:1 768:1
the 26:1 66:1 124:1 171:1 769:1 21605:1
side 24:1 67:1 125:1 161:1 172:1 21603:1
of 25:1 26:1 123:1 159:1 6740:1 21604:1
safety 24:1 124:1 160:1 572:1 6738:1 22997:1
rather 25:1 125:1 570:1 2477:1 6739:1 22995:1
than 123:1 125:1 571:1 770:1 2475:1 22996:1
on 68:1 123:1 124:1 173:1 768:1 2476:1
the 26:1 66:1 124:1 171:1 769:1 21605:1
side 24:1 67:1 125:1 161:1 172:1 21603:1
of 10:1 25:1 123:1 152:1 159:1 21604:1
non-safety 2:1 44:1 124:1 150:1 160:1
, 9:1 42:1 125:1 151:1 974:1
if 43:1 123:1 848:1 972:1 4484:1
you 124:1 671:1 846:1 973:1 4482:1 9473:1
understand 669:1 725:1 728:1 847:1 4483:1 9471:1
what 670:1 723:1 726:1 848:1 2972:1 9472:1
I 11:1 26:1 724:1 727:1 846:1 1895:1 2970:1
m 24:1 74:1 847:1 1893:1 2971:1 6881:1
saying 25:1 62:1 72:1 1894:1 6879:1
. 4:1 8:1 60:1 73:1 6880:1
So 3:1 7:1 11:1 44:1 570:1 5274:1
, 10:1 42:1 571:1 572:1 5275:1
yes 2:1 43:1 570:1 1361:1 1364:1
there 9:1 83:1 571:1 1359:1 1362:1 20432:1
s 81:1 572:1 1360:1 1363:1 2840:1 20430:1
always 68:1 82:1 287:1 570:1 2838:1 20431:1
a 26:1 66:1 285:1 571:1 2839:1 21581:1
chance 24:1 67:1 286:1 515:1 824:1 21579:1
that 25:1 513:1 728:1 822:1 4694:1 21580:1
WHO 11:1 514:1 726:1 823:1 1010:1 1355:1 4692:1
will 611:1 727:1 1008:1 1353:1 3644:1 4693:1
change 609:1 914:1 1009:1 1354:1 1823:1 3642:1
its 104:1 610:1 912:1 1821:1 3643:1 6809:1
recommendations 102:1 131:1 134:1 913:1 1822:1 6807:1
and 103:1 129:1 132:1 848:1 896:1 6808:1
we 130:1 133:1 846:1 894:1 1010:1 1355:1
will 611:1 847:1 895:1 1008:1 1353:1 8615:1
keep 609:1 848:1 1009:1 1354:1 4484:1 8613:1
you 140:1 610:1 846:1 4482:1 5870:1 8614:1
posted 125:1 138:1 847:1 974:1 4483:1 5868:1
if 68:1 123:1 139:1 515:1 972:1 5869:1
that 66:1 124:1 513:1 973:1 1010:1 3569:1
should 67:1 514:1 611:1 1008:1 3567:1 6398:1
occur 62:1 609:1 1009:1 3568:1 6396:1
. 4:1 8:1 60:1 610:1 6397:1
Q. 2:1 3:1 7:1 11:1 15:1 125:1 1457:1
With 9:1 10:1 11:1 16:1 17:1 123:1 1455:1
Singapore 2:1 11:1 15:1 44:1 124:1 1456:1
, 9:1 16:1 42:1 848:1 2972:1
I 10:1 11:1 43:1 671:1 846:1 2970:1
presume 2:1 125:1 515:1 669:1 847:1 2971:1
that 9:1 123:1 513:1 670:1 848:1 4484:1
you 124:1 514:1 671:1 846:1 1052:1 4482:1
are 125:1 236:1 669:1 847:1 1050:1 4483:1
in 10:1 26:1 123:1 234:1 670:1 1051:1
favour 2:1 24:1 124:1 125:1 161:1 235:1
of 9:1 25:1 104:1 123:1 159:1 2507:1
measures 102:1 124:1 140:1 160:1 2505:1 5510:1
taken 44:1 103:1 138:1 2506:1 5508:1
, 42:1 139:1 152:1 3395:1 5509:1
such 43:1 125:1 150:1 158:1 3393:1
as 68:1 123:1 151:1 156:1 3394:1 3827:1
those 66:1 124:1 125:1 157:1 236:1 3825:1
in 10:1 17:1 67:1 123:1 234:1 3826:1
Singapore 2:1 11:1 15:1 26:1 124:1 235:1 16007:1
mass 9:1 16:1 24:1 26:1 6464:1 16005:1
quarantine 24:1 25:1 62:1 950:1 6462:1 16006:1
? 4:1 8:1 25:1 60:1 948:1 6463:1
A. 3:1 7:1 11:1 17:1 24:1 1430:1 2151:1
Dr 11:1 15:1 17:1 25:1 1428:1 2152:1 9815:1
David 10:1 11:1 15:1 16:1 17:1 1429:1 9813:1
Heymann 2:1 11:1 15:1 16:1 32:1 9814:1
: 9:1 10:1 16:1 30:1 104:1
Governments 2:1 11:1 31:1 102:1 671:1 3596:1
take 9:1 68:1 103:1 287:1 669:1 3594:1
a 26:1 66:1 285:1 670:1 3595:1 13988:1
decision 24:1 67:1 140:1 286:1 8879:1 13986:1
based 25:1 125:1 138:1 770:1 8877:1 13987:1
on 68:1 123:1 139:1 173:1 768:1 8878:1
the 66:1 104:1 124:1 171:1 769:1 1955:1
conditions 67:1 102:1 172:1 572:1 1953:1 16658:1
locally 62:1 103:1 570:1 1954:1 16656:1
. 4:1 8:1 60:1 571:1 16657:1
If 3:1 7:1 11:1 123:1 125:1 533:1 3546:1
for 68:1 123:1 124:1 531:1 2909:1 3547:1
some 26:1 66:1 124:1 532:1 2907:1 12434:1
reason 10:1 17:1 24:1 67:1 2908:1 12432:1
Singapore 2:1 11:1 15:1 25:1 83:1 12433:1 21578:1
feels 9:1 16:1 81:1 125:1 515:1 21576:1
that 82:1 123:1 513:1 848:1 3566:1 21577:1
they 124:1 514:1 846:1 1010:1 1355:1 3564:1
will 572:1 847:1 1008:1 1097:1 1353:1 3565:1
not 570:1 611:1 734:1 1009:1 1095:1 1354:1
be 152:1 571:1 609:1 732:1 1096:1 5471:1
able 113:1 116:1 150:1 610:1 733:1 5469:1
to 111:1 114:1 151:1 611:1 5470:1 10304:1
trace 68:1 112:1 115:1 413:1 609:1 10302:1
all 66:1 104:1 191:1 411:1 610:1 10303:1
cases 67:1 102:1 125:1 189:1 412:1 3122:1
because 103:1 123:1 190:1 1361:1 1364:1 3120:1
there 83:1 124:1 1359:1 1362:1 3121:1 20432:1
s 81:1 152:1 1360:1 1363:1 3395:1 20430:1
such 82:1 150:1 152:1 3393:1 5405:1 20431:1
great 10:1 26:1 150:1 151:1 3394:1 5403:1
mobility 2:1 24:1 125:1 151:1 236:1 5404:1
in 9:1 25:1 123:1 234:1 914:1 977:1
their 104:1 124:1 235:1 912:1 975:1 9500:1
populations 102:1 125:1 515:1 913:1 976:1 9498:1
that 103:1 123:1 513:1 848:1 3566:1 9499:1
they 124:1 514:1 846:1 1010:1 3564:1 6251:1
must 611:1 847:1 1008:1 3565:1 4433:1 6249:1
make 104:1 609:1 1009:1 4431:1 6250:1 8159:1
restrictions 102:1 125:1 610:1 770:1 4432:1 8157:1
on 103:1 123:1 768:1 848:1 1403:1 8158:1
them 44:1 124:1 769:1 846:1 1401:1
, 42:1 572:1 847:1 1402:1 5204:1
then 43:1 125:1 515:1 570:1 5202:1
that 83:1 123:1 513:1 571:1 5203:1 20432:1
s 81:1 124:1 514:1 725:1 728:1 20430:1
what 82:1 723:1 726:1 848:1 3566:1 20431:1
they 10:1 671:1 724:1 727:1 846:1 3564:1
ve 2:1 140:1 669:1 847:1 3565:1 17162:1
decided 9:1 113:1 116:1 138:1 670:1 17160:1
to 111:1 114:1 139:1 611:1 3356:1 17161:1
do 62:1 112:1 115:1 609:1 3354:1
. 4:1 8:1 60:1 610:1 3355:1
Our 3:1 7:1 10:1 11:1 26:1 912:1 4371:1
recommendation 2:1 24:1 83:1 479:1 913:1 4372:1
is 9:1 25:1 81:1 125:1 477:1 515:1
that 82:1 123:1 478:1 513:1 1361:1 1364:1
there 124:1 514:1 611:1 734:1 1359:1 1362:1
be 68:1 609:1 732:1 1360:1 1363:1 2834:1
no 66:1 104:1 610:1 733:1 2832:1 8159:1
restrictions 67:1 102:1 125:1 485:1 2833:1 8157:1
at 103:1 123:1 152:1 483:1 2495:1 8158:1
present 62:1 124:1 150:1 484:1 2493:1
. 4:1 8:1 60:1 151:1 2494:1
But 3:1 7:1 11:1 68:1 132:1 515:1 4419:1
that 66:1 83:1 133:1 513:1 4420:1 20432:1
s 67:1 68:1 81:1 287:1 514:1 20430:1
a 66:1 82:1 152:1 285:1 19511:1 20431:1
global 10:1 26:1 67:1 150:1 286:1 19509:1
recommendation 2:1 24:1 62:1 151:1 19510:1
. 4:1 8:1 9:1 25:1 60:1
And 3:1 7:1 11:1 132:1 572:1 11096:1 13893:1
again 44:1 133:1 570:1 11094:1 13894:1
, 42:1 125:1 515:1 571:1 11095:1
that 43:1 104:1 123:1 513:1 20432:1
s 74:1 102:1 124:1 514:1 1367:1 20430:1
being 10:1 72:1 103:1 140:1 1365:1 20431:1
reconsidered 2:1 73:1 125:1 138:1 770:1 1366:1
on 9:1 68:1 123:1 139:1 287:1 768:1
a 66:1 124:1 152:1 285:1 769:1 8069:1
daily 26:1 67:1 150:1 286:1 8067:1 8072:1
basis 24:1 131:1 134:1 151:1 8068:1 8070:1
and 25:1 129:1 132:1 1010:1 1355:1 8071:1
will 130:1 133:1 611:1 734:1 1008:1 1353:1
be 10:1 152:1 609:1 732:1 1009:1 1354:1
re-considered 2:1 26:1 150:1 610:1 733:1 1418:1
today 9:1 24:1 125:1 151:1 485:1 1416:1
at 10:1 25:1 50:1 123:1 483:1 1417:1
2.30 2:1 26:1 48:1 124:1 484:1 20864:1
pm 9:1 24:1 49:1 125:1 236:1 20862:1
in 25:1 123:1 234:1 911:1 914:1 20863:1
our 26:1 124:1 235:1 909:1 912:1 19355:1
conference 24:1 26:1 910:1 913:1 4478:1 19353:1
call 24:1 25:1 62:1 4476:1 19354:1
. 4:1 8:1 25:1 60:1 4477:1
The 3:1 7:1 11:1 26:1 63:1 66:1 8576:1
question 24:1 64:1 67:1 125:1 473:1 8574:1
about 25:1 68:1 123:1 173:1 471:1 8575:1
the 50:1 66:1 124:1 171:1 215:1 472:1
2 48:1 67:1 104:1 172:1 213:1 1247:1
viruses 49:1 74:1 102:1 214:1 1245:1 6839:1
having 72:1 103:1 140:1 296:1 1246:1 6837:1
been 44:1 73:1 138:1 294:1 6838:1
, 42:1 134:1 139:1 197:1 295:1
or 43:1 50:1 132:1 195:1 215:1
2 48:1 104:1 133:1 196:1 213:1 16244:1
families 49:1 102:1 125:1 161:1 214:1 16242:1
of 103:1 104:1 123:1 159:1 1247:1 16243:1
viruses 74:1 102:1 124:1 160:1 1245:1 6839:1
having 72:1 103:1 140:1 296:1 1246:1 6837:1
been 73:1 138:1 140:1 294:1 2324:1 6838:1
associated 125:1 138:1 139:1 295:1 398:1 2322:1
with 68:1 123:1 139:1 396:1 650:1 2323:1
this 26:1 66:1 124:1 397:1 648:1 743:1
disease 24:1 67:1 134:1 197:1 649:1 741:1
or 25:1 125:1 132:1 195:1 398:1 742:1
with 68:1 123:1 133:1 196:1 396:1 650:1
this 26:1 66:1 124:1 397:1 648:1 722:1
outbreak 24:1 62:1 67:1 649:1 720:1
. 4:1 8:1 25:1 60:1 721:1
You 2:1 3:1 7:1 11:1 110:1 846:1 890:1
said 9:1 108:1 847:1 848:1 863:1 888:1
it 109:1 110:1 275:1 846:1 861:1 889:1
was 108:1 273:1 572:1 847:1 862:1 1097:1
not 109:1 152:1 274:1 570:1 1095:1 15533:1
normal 44:1 150:1 571:1 1096:1 15531:1
, 42:1 125:1 151:1 974:1 15532:1
if 43:1 123:1 848:1 972:1 2972:1
I 11:1 26:1 124:1 846:1 973:1 1895:1 2970:1
m 24:1 572:1 847:1 1097:1 1893:1 2971:1
not 10:1 25:1 152:1 570:1 1095:1 1894:1
mistaken 2:1 62:1 150:1 571:1 1096:1
. 4:1 8:1 9:1 60:1 151:1
Could 2:1 3:1 7:1 11:1 848:1 1008:1 4484:1
you 9:1 611:1 846:1 1009:1 4482:1 11813:1
give 609:1 847:1 848:1 4483:1 9836:1 11811:1
us 68:1 610:1 846:1 1022:1 9834:1 11812:1
an 26:1 66:1 847:1 1020:1 6989:1 9835:1
idea 24:1 67:1 125:1 161:1 1021:1 6987:1
of 25:1 123:1 125:1 159:1 3617:1 6988:1
whether 123:1 124:1 134:1 160:1 197:1 3615:1
or 124:1 132:1 195:1 572:1 1097:1 3616:1
not 133:1 196:1 570:1 848:1 863:1 1095:1
it 83:1 571:1 846:1 861:1 1096:1 20432:1
s 81:1 152:1 847:1 862:1 2687:1 20430:1
possible 82:1 125:1 150:1 533:1 2685:1 20431:1
for 68:1 123:1 151:1 287:1 531:1 2686:1
a 66:1 124:1 152:1 285:1 532:1 8528:1
single 26:1 67:1 150:1 286:1 743:1 8526:1
disease 24:1 113:1 116:1 151:1 741:1 8527:1
to 25:1 111:1 114:1 611:1 734:1 742:1
be 112:1 115:1 140:1 609:1 732:1 1025:1
caused 125:1 138:1 143:1 610:1 733:1 1023:1
by 50:1 123:1 139:1 141:1 215:1 1024:1
2 48:1 104:1 124:1 142:1 213:1 1247:1
viruses 49:1 102:1 134:1 197:1 214:1 1245:1
or 83:1 103:1 132:1 195:1 479:1 1246:1
is 81:1 133:1 196:1 477:1 848:1 863:1
it 82:1 478:1 846:1 861:1 1058:1 1061:1
more 152:1 847:1 862:1 1056:1 1059:1 5699:1
likely 125:1 150:1 515:1 1057:1 1060:1 5697:1
that 123:1 125:1 151:1 485:1 513:1 5698:1
at 123:1 124:1 483:1 514:1 524:1 527:1
least 50:1 124:1 484:1 522:1 525:1 2609:1
one 48:1 125:1 161:1 523:1 526:1 2607:1
of 49:1 68:1 123:1 159:1 173:1 2608:1
the 66:1 104:1 124:1 160:1 171:1 1598:1
samples 67:1 102:1 172:1 1010:1 1596:1 3044:1
might 103:1 572:1 1008:1 1097:1 1597:1 3042:1
not 570:1 611:1 734:1 1009:1 1095:1 3043:1
be 140:1 571:1 609:1 732:1 1096:1 2876:1
related 113:1 116:1 138:1 610:1 733:1 2874:1
to 17:1 111:1 114:1 139:1 2875:1 4559:1
SARS 11:1 15:1 62:1 112:1 115:1 950:1 4557:1
? 4:1 8:1 16:1 60:1 948:1 4558:1
A. 3:1 7:1 11:1 17:1 24:1 1430:1 2151:1
Dr 10:1 11:1 15:1 17:1 25:1 1428:1 2152:1
Klaus 2:1 10:1 11:1 15:1 16:1 17:1 1429:1
Stohr 2:1 9:1 11:1 15:1 16:1 32:1
: 9:1 16:1 30:1 74:1 21089:1
Speaking 11:1 31:1 72:1 125:1 158:1 21087:1
as 68:1 73:1 123:1 156:1 287:1 21088:1
a 26:1 66:1 124:1 157:1 285:1 14747:1
scientist 24:1 44:1 67:1 286:1 14745:1
, 25:1 42:1 848:1 896:1 14746:1
we 43:1 671:1 846:1 894:1 1052:1
are 74:1 669:1 847:1 895:1 1050:1 10871:1
looking 72:1 125:1 485:1 670:1 1051:1 10869:1
at 68:1 73:1 123:1 287:1 483:1 10870:1
a 66:1 124:1 285:1 484:1 572:1 899:1
very 67:1 152:1 286:1 570:1 897:1 4793:1
interesting 131:1 134:1 150:1 571:1 898:1 4791:1
and 68:1 129:1 132:1 151:1 287:1 4792:1
a 10:1 66:1 130:1 133:1 152:1 285:1
fascinating 2:1 26:1 67:1 150:1 286:1 965:1
situation 9:1 24:1 62:1 151:1 963:1
. 4:1 8:1 25:1 60:1 964:1
Looking 2:1 3:1 7:1 11:1 72:1 125:1 206:1
from 9:1 68:1 73:1 123:1 173:1 204:1
the 26:1 66:1 124:1 171:1 205:1 3863:1
point 24:1 67:1 125:1 161:1 172:1 3861:1
of 25:1 123:1 152:1 159:1 2372:1 3862:1
infectious 26:1 124:1 150:1 160:1 743:1 2370:1
disease 24:1 26:1 151:1 741:1 1994:1 2371:1
control 24:1 25:1 44:1 742:1 1992:1
, 25:1 42:1 848:1 896:1 1993:1
we 43:1 671:1 846:1 894:1 1052:1
are 68:1 287:1 669:1 847:1 895:1 1050:1
a 10:1 26:1 66:1 285:1 670:1 1051:1
bit 2:1 10:1 24:1 67:1 110:1 286:1
puzzled 2:1 9:1 25:1 108:1 125:1 3122:1
because 9:1 109:1 123:1 848:1 896:1 3120:1
we 124:1 671:1 846:1 894:1 1052:1 3121:1
are 572:1 669:1 847:1 895:1 1050:1 1097:1
not 570:1 572:1 670:1 1051:1 1095:1 4664:1
only 74:1 570:1 571:1 1096:1 4662:1 23921:1
dealing 72:1 571:1 572:1 4663:1 4796:1 23919:1
apparently 73:1 125:1 398:1 570:1 4794:1 23920:1
with 50:1 123:1 396:1 571:1 2609:1 4795:1
one 26:1 48:1 124:1 397:1 2607:1 15383:1
pathogen 24:1 49:1 134:1 2072:1 2608:1 15381:1
but 25:1 125:1 132:1 398:1 2070:1 15382:1
with 50:1 123:1 133:1 215:1 396:1 2071:1
2 48:1 62:1 124:1 213:1 397:1
. 4:1 8:1 49:1 60:1 214:1
The 3:1 7:1 11:1 26:1 63:1 66:1 12434:1
reason 24:1 64:1 67:1 1046:1 12432:1 16016:1
why 25:1 848:1 896:1 1044:1 12433:1 16014:1
we 671:1 846:1 894:1 1045:1 13418:1 16015:1
believe 125:1 515:1 669:1 847:1 895:1 13416:1
that 123:1 134:1 513:1 670:1 6656:1 13417:1
both 104:1 124:1 132:1 514:1 6654:1 9398:1
pathogens 102:1 133:1 1010:1 3569:1 6655:1 9396:1
should 103:1 611:1 734:1 1008:1 3567:1 9397:1
be 140:1 609:1 732:1 1009:1 1520:1 3568:1
given 10:1 138:1 152:1 610:1 733:1 1518:1
equal 2:1 26:1 139:1 150:1 1519:1 11885:1
attention 9:1 24:1 83:1 151:1 479:1 11883:1
is 25:1 81:1 125:1 477:1 515:1 11884:1
that 82:1 123:1 478:1 513:1 1361:1 1364:1
there 83:1 124:1 479:1 514:1 1359:1 1362:1
is 81:1 152:1 477:1 1360:1 1363:1 3338:1
consistent 26:1 82:1 150:1 478:1 3336:1 4310:1
finding 24:1 125:1 151:1 161:1 3337:1 4308:1
of 25:1 123:1 134:1 159:1 4309:1 6656:1
both 104:1 124:1 132:1 160:1 6654:1 9398:1
pathogens 102:1 125:1 133:1 236:1 6655:1 9396:1
in 103:1 123:1 152:1 234:1 5573:1 9397:1
individual 104:1 124:1 150:1 235:1 545:1 5571:1
patients 102:1 134:1 151:1 197:1 543:1 5572:1
or 103:1 125:1 132:1 161:1 195:1 544:1
of 68:1 123:1 133:1 159:1 196:1 3014:1
either 66:1 124:1 125:1 160:1 161:1 3012:1
of 67:1 68:1 123:1 159:1 173:1 3013:1
the 66:1 104:1 124:1 160:1 171:1 9398:1
pathogens 67:1 102:1 125:1 172:1 236:1 9396:1
in 103:1 123:1 149:1 152:1 234:1 9397:1
other 104:1 124:1 147:1 150:1 235:1 545:1
patients 62:1 102:1 148:1 151:1 543:1
. 4:1 8:1 60:1 103:1 544:1
What 3:1 7:1 11:1 726:1 848:1 896:1 4737:1
we 671:1 727:1 846:1 894:1 1052:1 4738:1
are 74:1 669:1 847:1 895:1 1050:1 9845:1
seeing 72:1 572:1 670:1 1051:1 9843:1 21269:1
actually 73:1 570:1 671:1 1052:1 9844:1 21267:1
are 50:1 185:1 571:1 669:1 1050:1 21268:1
3 10:1 48:1 104:1 183:1 670:1 1051:1
hypotheses 2:1 49:1 62:1 102:1 184:1
. 4:1 8:1 9:1 60:1 103:1
The 3:1 7:1 11:1 63:1 66:1 152:1 512:1
first 26:1 64:1 67:1 150:1 510:1 11501:1
hypothesis 24:1 83:1 151:1 479:1 511:1 11499:1
is 25:1 81:1 125:1 477:1 515:1 11500:1
that 50:1 82:1 123:1 478:1 513:1 2609:1
one 48:1 124:1 125:1 161:1 514:1 2607:1
of 49:1 68:1 123:1 159:1 173:1 2608:1
the 66:1 104:1 124:1 160:1 171:1 1247:1
viruses 44:1 67:1 102:1 172:1 1245:1
, 42:1 103:1 125:1 533:1 1246:1
for 26:1 43:1 123:1 531:1 15380:1
instance 24:1 68:1 124:1 173:1 532:1 15378:1
the 10:1 25:1 26:1 66:1 171:1 15379:1
corona 2:1 24:1 26:1 67:1 86:1 172:1
virus 9:1 24:1 25:1 44:1 84:1
, 25:1 42:1 83:1 85:1 2180:1
causes 43:1 68:1 81:1 173:1 2178:1
the 26:1 66:1 82:1 171:1 743:1 2179:1
disease 24:1 44:1 67:1 172:1 741:1
, 25:1 42:1 131:1 134:1 742:1
and 43:1 125:1 129:1 132:1 515:1
that 123:1 130:1 133:1 513:1 1010:1 3044:1
might 124:1 514:1 611:1 734:1 1008:1 3042:1
be 68:1 287:1 609:1 732:1 1009:1 3043:1
a 66:1 152:1 285:1 610:1 733:1 4067:1
new 10:1 26:1 67:1 150:1 286:1 4065:1
corona 2:1 24:1 26:1 86:1 151:1 4066:1
virus 9:1 24:1 25:1 62:1 84:1
. 4:1 8:1 25:1 60:1 85:1
The 3:1 7:1 11:1 63:1 66:1 152:1 13976:1
second 26:1 64:1 67:1 150:1 11501:1 13974:1
hypothesis 24:1 83:1 151:1 479:1 11499:1 13975:1
is 25:1 81:1 125:1 477:1 515:1 11500:1
that 68:1 82:1 123:1 173:1 478:1 513:1
the 10:1 66:1 104:1 124:1 171:1 514:1
paramyxoviruses 2:1 67:1 102:1 172:1 671:1 3248:1
cause 9:1 68:1 103:1 173:1 669:1 3246:1
the 26:1 66:1 171:1 670:1 743:1 3247:1
disease 24:1 67:1 131:1 134:1 172:1 741:1
and 25:1 125:1 129:1 132:1 742:1 974:1
if 68:1 123:1 130:1 133:1 515:1 972:1
that 66:1 110:1 124:1 275:1 513:1 973:1
was 67:1 68:1 108:1 173:1 273:1 514:1
the 26:1 66:1 109:1 171:1 274:1 866:1
case 24:1 44:1 67:1 172:1 864:1
, 25:1 42:1 848:1 863:1 865:1
it 43:1 83:1 846:1 861:1 20432:1
s 81:1 572:1 847:1 862:1 7259:1 20430:1
certainly 82:1 570:1 572:1 1442:1 7257:1 20431:1
also 68:1 287:1 570:1 571:1 1440:1 7258:1
a 66:1 152:1 285:1 571:1 1441:1 4067:1
new 10:1 26:1 67:1 150:1 286:1 4065:1
paramyxovirus 2:1 24:1 62:1 151:1 4066:1
. 4:1 8:1 9:1 25:1 60:1
The 3:1 7:1 11:1 63:1 66:1 152:1 10175:1
third 26:1 64:1 67:1 150:1 10173:1 11501:1
hypothesis 24:1 44:1 151:1 10174:1 11499:1
, 25:1 42:1 572:1 899:1 11500:1
very 43:1 570:1 572:1 897:1 22469:1
obviously 44:1 570:1 571:1 898:1 22467:1
, 42:1 83:1 479:1 571:1 22468:1
is 43:1 81:1 125:1 477:1 515:1
that 68:1 82:1 123:1 323:1 478:1 513:1
these 50:1 66:1 124:1 215:1 321:1 514:1
2 48:1 67:1 104:1 213:1 322:1 9398:1
pathogens 49:1 102:1 214:1 668:1 671:1 9396:1
have 103:1 113:1 116:1 666:1 669:1 9397:1
to 111:1 114:1 611:1 667:1 670:1 3593:1
come 112:1 115:1 572:1 609:1 3591:1 10313:1
together 113:1 116:1 570:1 610:1 3592:1 10311:1
to 111:1 114:1 571:1 611:1 3248:1 10312:1
cause 68:1 112:1 115:1 609:1 650:1 3246:1
this 66:1 572:1 610:1 648:1 899:1 3247:1
very 67:1 152:1 570:1 649:1 897:1 1076:1
severe 26:1 150:1 571:1 722:1 898:1 1074:1
outbreak 24:1 62:1 151:1 720:1 1075:1
. 4:1 8:1 25:1 60:1 721:1
One 3:1 7:1 11:1 48:1 125:1 161:1 537:1
of 49:1 68:1 123:1 159:1 173:1 538:1
the 66:1 104:1 124:1 160:1 171:1 1247:1
viruses 44:1 67:1 102:1 172:1 1245:1
, 42:1 103:1 125:1 533:1 1246:1
for 26:1 43:1 123:1 531:1 15380:1
instance 24:1 68:1 124:1 173:1 532:1 15378:1
the 25:1 26:1 66:1 171:1 4574:1 15379:1
coronavirus 24:1 44:1 67:1 172:1 4572:1
, 25:1 42:1 83:1 479:1 4573:1
is 43:1 81:1 140:1 477:1 3374:1
known 82:1 113:1 116:1 138:1 478:1 3372:1
to 111:1 114:1 139:1 611:1 3373:1 10463:1
live 112:1 115:1 125:1 236:1 609:1 10461:1
in 123:1 152:1 234:1 610:1 6899:1 10462:1
immune 104:1 124:1 150:1 235:1 5603:1 6897:1
cells 44:1 102:1 151:1 5601:1 6898:1
, 42:1 103:1 104:1 5602:1 5603:1
cells 43:1 102:1 821:1 824:1 5601:1
which 103:1 671:1 819:1 822:1 1052:1 5602:1
are 152:1 669:1 820:1 823:1 1050:1 2933:1
important 125:1 150:1 533:1 670:1 1051:1 2931:1
for 26:1 123:1 151:1 531:1 2932:1 13385:1
defense 24:1 124:1 125:1 532:1 3626:1 13383:1
against 25:1 26:1 123:1 401:1 3624:1 13384:1
infection 24:1 62:1 124:1 399:1 3625:1
. 4:1 8:1 25:1 60:1 400:1
So 3:1 7:1 11:1 123:1 725:1 824:1 5274:1
what 26:1 124:1 723:1 822:1 2609:1 5275:1
one 24:1 724:1 823:1 1010:1 2483:1 2607:1
could 10:1 25:1 611:1 1008:1 2481:1 2608:1
hypothesize 2:1 83:1 479:1 609:1 1009:1 2482:1
is 9:1 81:1 125:1 477:1 515:1 610:1
that 68:1 82:1 123:1 478:1 513:1 650:1
this 26:1 66:1 124:1 514:1 648:1 4574:1
coronavirus 10:1 24:1 67:1 83:1 649:1 4572:1
destroys 2:1 25:1 81:1 134:1 197:1 4573:1
or 9:1 82:1 125:1 132:1 195:1 485:1
at 123:1 133:1 196:1 483:1 524:1 527:1
least 10:1 83:1 124:1 484:1 522:1 525:1
diminishes 2:1 68:1 81:1 173:1 523:1 526:1
the 9:1 26:1 66:1 82:1 171:1 7061:1
immunity 24:1 67:1 125:1 172:1 236:1 7059:1
in 25:1 68:1 123:1 173:1 234:1 7060:1
the 26:1 66:1 124:1 171:1 235:1 3155:1
patient 24:1 67:1 125:1 172:1 1328:1 3153:1
so 25:1 123:1 125:1 515:1 1326:1 3154:1
that 68:1 123:1 124:1 173:1 513:1 1327:1
the 66:1 124:1 152:1 171:1 514:1 13976:1
second 26:1 67:1 86:1 150:1 172:1 13974:1
virus 24:1 83:1 84:1 151:1 293:1 13975:1
has 25:1 81:1 85:1 291:1 572:1 13970:1
practically 68:1 82:1 292:1 570:1 1022:1 13968:1
an 66:1 152:1 571:1 1020:1 8618:1 13969:1
open 26:1 67:1 150:1 1021:1 8616:1 20687:1
door 24:1 113:1 116:1 151:1 8617:1 20685:1
to 25:1 111:1 114:1 611:1 989:1 20686:1
go 112:1 115:1 125:1 236:1 609:1 987:1
in 123:1 131:1 134:1 234:1 610:1 988:1
and 113:1 116:1 124:1 129:1 132:1 235:1
to 10:1 111:1 114:1 130:1 133:1 611:1
sicken 2:1 68:1 112:1 115:1 173:1 609:1
the 9:1 26:1 66:1 171:1 610:1 3155:1
